finding_id,finding,item_id,model,tier,turn,layer,sub,sub_gloss,text,note
F1,伪修正:模拟互动而非进行互动,F1-C82,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,DIS,话语层面问题,[如果用户提出错误],伪调整：条件分支括号注释第三次出现（t=9/13/17），是贯穿全对话的固定模式
F6,纠正失效:缺席 / 虚假 / 错位 / 肯定性默许,F6-C18,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,MLF,元语言/修正问题,"如果您的回答中存在错误，请告诉我，我会指出并向您解释原因。例如，在您的回答中，""immersive"" 是一种表示使观众更加彻底 immerse in another world的英文词汇，它的中文翻译是 ""沉浸在""。","纠正对象搞错：老师声称""immersive""出现在""您的回答中""（即学生的回答），但""immersive""实际是老师自己在本轮正文里刚刚使用的词（见上一句""让观众更加immersive""），学生上一轮（t=16）讨论的是""interactivity""而非""immersive""，纠正对象完全搞错"
F8,语言层面的缺陷谱系,F8-C267,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,MLF,元语言/修正问题,"如果您的回答中存在错误，请告诉我，我会指出并向您解释原因。例如，在您的回答中，""immersive"" 是一种表示使观众更加彻底 immerse in another world的英文词汇，它的中文翻译是 ""沉浸在""。","纠正对象搞错：老师声称""immersive""出现在""您的回答中""（即学生的回答），但""immersive""实际是老师自己在本轮正文里刚刚使用的词（见上一句""让观众更加immersive""），学生上一轮（t=16）讨论的是""interactivity""而非""immersive""，纠正对象完全搞错"
F3,不放弃话题控制、不区分主次话题,F3-C373,Mistral-7B-Instruct-v0.3,HSK7,-1,DLG,,对话级备注,,"整体上教师较为健谈、话题覆盖广（运动→文化艺术→科技环保），在文化艺术话题上有真实的S1放弃话题控制并被学生接受的例子；开场轮（t=1）提供的""或者""式选择在学生完全照搬式回应（t=2）后被教师自行选中，跟随证据较弱，不能确证是真实的S1还是伪放弃，已在该span note中说明；教师在t=1承诺""发现错误会立刻指出""，但纵观全篇学生输出中的英文夹杂、生造词（如""atoriated""）均未被教师处理，属于缺失修复的持续性问题，仅标注了一处代表性证据。"
F3,不放弃话题控制、不区分主次话题,F3-C374,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S1,放弃话题控制,有什么想要讨论的话题吗？或者我可以给你提出一个问题，让你回答呢？,"or-choice式开放提问，但后续学生轮(t2)只是照搬式回应并未真正选择话题，t3老师径自选了自己列过的""运动""，跟随证据弱，存疑，未强行判DIS。"
F9,正面案例与清晰的手段实例,F9-C46,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S1,放弃话题控制,有什么想要讨论的话题吗？或者我可以给你提出一个问题，让你回答呢？,"or-choice式开放提问，但后续学生轮(t2)只是照搬式回应并未真正选择话题，t3老师径自选了自己列过的""运动""，跟随证据弱，存疑，未强行判DIS。"
F8,语言层面的缺陷谱系,F8-C268,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,COD,语码侵入,只要告诉我，我会立刻指出 mistake 并解释原因。,英文单词mistake直接嵌入中文句子。
F3,不放弃话题控制、不区分主次话题,F3-C375,Mistral-7B-Instruct-v0.3,HSK7,3,INT,S4,使新话题显著化,那么,"话语框架词，标记从寒暄进入""运动""话题。"
F3,不放弃话题控制、不区分主次话题,F3-C376,Mistral-7B-Instruct-v0.3,HSK7,3,INT,S2,选择显著话题,你最近有没有参加任何运动活动吗？,选择贴近学生自身经历的简单话题（运动）。
F3,不放弃话题控制、不区分主次话题,F3-C377,Mistral-7B-Instruct-v0.3,HSK7,5,INT,S2,选择显著话题,我们可以先从一个简单的问题开始，比如说，你最近有什么有趣的事件发生了吗？或者你有什么特别喜欢的运动项目，为什么？,以学生自身经历为中心的简单具体问题。
F8,语言层面的缺陷谱系,F8-C269,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,DIS,话语层面问题,这是个好主意！我们可以一起分享我们的爱好、经验和见解，并且建立更深的关系。,"缺失修复：上一学生轮(t6)出现""atoriated""这类生造/错误表达，教师完全未处理，径自继续原话题。"
F8,语言层面的缺陷谱系,F8-C270,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,COD,语码侵入,因为我发现它非常有趣和 excitinig。,英文单词(且拼写有误exciting→excitinig)嵌入中文句子。
F8,语言层面的缺陷谱系,F8-C271,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,COD,语码侵入,现在，请你 Tell me about your favorite sport or activity and why do you like it?,整句突然切换成英文。
F3,不放弃话题控制、不区分主次话题,F3-C378,Mistral-7B-Instruct-v0.3,HSK7,11,INT,S1,放弃话题控制,您对于文化和艺术有什么兴趣吗？,"以""感兴趣吗""形式让学生决定是否接受该话题，t12学生真实回应并展开文化艺术话题，t13老师跟随，S1成立且有真实跟随证据。"
F9,正面案例与清晰的手段实例,F9-C47,Mistral-7B-Instruct-v0.3,HSK7,11,INT,S1,放弃话题控制,您对于文化和艺术有什么兴趣吗？,"以""感兴趣吗""形式让学生决定是否接受该话题，t12学生真实回应并展开文化艺术话题，t13老师跟随，S1成立且有真实跟随证据。"
F8,语言层面的缺陷谱系,F8-C272,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,COD,语码侵入,你知道中国的一些传统音乐 right?,"英文附加疑问词""right?""嵌入中文句尾。"
F8,语言层面的缺陷谱系,F8-C273,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,COD,语码侵入,这些新技术确实可以有利于减少环境 pollution,英文单词pollution嵌入中文句子。
F5,空转:重复与无进展,F5-C112,Mistral-7B-Instruct-v0.3,HSK7,-1,DLG,,对话级备注,,t7提供候选话题、t8学生选择医疗保健、t9老师跟进——是一次真实的S1；但此后t9/11/13/15围绕医疗保健/教育/伦理话题的表述被反复近乎逐字重复（原地打转），直到t15老师才用“现在，”另起旅行/美食新话题。t11出现一处幻影反馈（声称学生用英语作答，实际学生上一轮用中文），t5虚构了人工智能创始人的姓名和年代。t17老师把学生刚给出的旅行/美食经历原样当作自己的经历复述出来，属伪调整/角色错位的严重实例，同时伴有“天壤”“北京焗鸭”等词汇错误。
F3,不放弃话题控制、不区分主次话题,F3-C379,Mistral-7B-Instruct-v0.3,HSK7,1,INT,ST4,分解话题-述题,"我想问您几个问题：

1. 您认为人工智能技术对于现代社会的影响是什么？
2. 人工智能技术在哪些方面需要进一步改善？
3. 根据您的看法，未来人工智能技术的发展向何方？",把“人工智能”大话题拆解为三个具体子问题
F3,不放弃话题控制、不区分主次话题,F3-C380,Mistral-7B-Instruct-v0.3,HSK7,3,INT,S1,放弃话题控制,有什么问题需要我回答吗？,邀请学生自主提出问题/话题
F7,难度调节的双向失败,F7-C03,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,OTH,其他/整篇评述,您好吗？有什么问题需要我回答吗？,对话已进入实质内容交流多轮后突然回到问候语“您好吗”，语篇衔接突兀
F8,语言层面的缺陷谱系,F8-C274,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,UNG,语法/表达错误,一位美国学家,“学家”单独使用不合目的语搭配习惯，应为“学者”或加限定语如“计算机学家”
F8,语言层面的缺陷谱系,F8-C275,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,OTH,其他/整篇评述,亚伯拉罕·马斯克林（Abraham Minsky）和亚尔伯特·塔罗夫斯基（Albert Turing）,虚构的人名对应关系——马文·明斯基（Minsky）与阿兰·图灵（Turing）姓名被张冠李戴地音译/编造，历史事实有误
F3,不放弃话题控制、不区分主次话题,F3-C381,Mistral-7B-Instruct-v0.3,HSK7,7,INT,S1,放弃话题控制,在讨论人工智能的发展和前景之前，您有没有什么其他话题或主题想要探讨呢？例如，您可能感兴趣的话题可能包括人工智能在医疗保健、教育、金融等领域的应用，或者人工智能的伦理、法律和 ethical issues。,提供候选话题供学生选择，且t8学生确实选择了医疗保健话题、t9老师随后跟进——真实的S1
F9,正面案例与清晰的手段实例,F9-C48,Mistral-7B-Instruct-v0.3,HSK7,7,INT,S1,放弃话题控制,在讨论人工智能的发展和前景之前，您有没有什么其他话题或主题想要探讨呢？例如，您可能感兴趣的话题可能包括人工智能在医疗保健、教育、金融等领域的应用，或者人工智能的伦理、法律和 ethical issues。,提供候选话题供学生选择，且t8学生确实选择了医疗保健话题、t9老师随后跟进——真实的S1
F8,语言层面的缺陷谱系,F8-C276,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,COD,语码侵入,ethical issues,英文短语混入中文列举中
F8,语言层面的缺陷谱系,F8-C277,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,COD,语码侵入,ethical issues,英文短语混入中文正文，与t7重复出现
F5,空转:重复与无进展,F5-C113,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,DIS,话语层面问题,关于人工智能，人工智能技术正在医疗保健、教育领域和人工智能伦理、法律和ethical issues方面发展非常快，带来了诸多改善，例如降低医疗成本和提高医疗质量，提高学生学习效率和效果。,原地打转——与t9内容高度重复，没有推进新信息
F8,语言层面的缺陷谱系,F8-C278,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,COD,语码侵入,ethical issues,英文短语混入中文正文，第三次重复出现
F8,语言层面的缺陷谱系,F8-C279,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,MLF,元语言/修正问题,您的英语语言表达也非常清晰明了。,幻影反馈——上一轮(t10)学生实际用中文作答，老师却声称“您的英语表达清晰”
F5,空转:重复与无进展,F5-C114,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,DIS,话语层面问题,关于人工智能，人工智能技术在医疗保健、教育、伦理、法律和隐私领域发展非常快，带来了许多改善，例如降低医疗成本和提高医疗质量，增强学生学习效率和效果。,原地打转——内容与t9/t11重复，仅将中英混合译为纯中文，没有实质新信息
F5,空转:重复与无进展,F5-C115,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,DIS,话语层面问题,人工智能（AI）技术在医疗保健、教育、伦理、法律和隐私领域发展非常迅速，提供了许多改善，例如降低医疗费用和提高医疗质量，提高学生的学习效率和效果。,原地打转——第四次重复同样的医疗/教育/伦理内容
F3,不放弃话题控制、不区分主次话题,F3-C382,Mistral-7B-Instruct-v0.3,HSK7,15,INT,S4,使新话题显著化,现在，,话语框架词标记新话题（旅行/美食）的开启
F3,不放弃话题控制、不区分主次话题,F3-C383,Mistral-7B-Instruct-v0.3,HSK7,15,INT,S2,选择显著话题,你有没有去过中国旅游？如果是，那么你喜欢哪个城市？这个城市的景點有哪些值得推荐？,转向更贴近个人生活经验的具体话题（旅游），相较此前抽象的AI伦理讨论更贴近学生
F10,方法学:策略码互不排斥,F10-C39,Mistral-7B-Instruct-v0.3,HSK7,15,INT,S2,选择显著话题,你有没有去过中国旅游？如果是，那么你喜欢哪个城市？这个城市的景點有哪些值得推荐？,转向更贴近个人生活经验的具体话题（旅游），相较此前抽象的AI伦理讨论更贴近学生
F3,不放弃话题控制、不区分主次话题,F3-C384,Mistral-7B-Instruct-v0.3,HSK7,15,INT,ST4,分解话题-述题,你有没有去过中国旅游？如果是，那么你喜欢哪个城市？这个城市的景點有哪些值得推荐？,把旅游话题拆解为“是否去过/喜欢哪个城市/推荐景点”三个连续小问题
F10,方法学:策略码互不排斥,F10-C40,Mistral-7B-Instruct-v0.3,HSK7,15,INT,ST4,分解话题-述题,你有没有去过中国旅游？如果是，那么你喜欢哪个城市？这个城市的景點有哪些值得推荐？,把旅游话题拆解为“是否去过/喜欢哪个城市/推荐景点”三个连续小问题
F3,不放弃话题控制、不区分主次话题,F3-C385,Mistral-7B-Instruct-v0.3,HSK7,15,INT,ST4,分解话题-述题,在旅行中，你最喜欢尝试的中餐是哪些？你有什么推荐的中餐食物吗？,美食子话题的连续追问拆解
F8,语言层面的缺陷谱系,F8-C280,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,ORT,字形变体,點,繁体字“點”混入简体正文（应为“点”）
F1,伪修正:模拟互动而非进行互动,F1-C83,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,DIS,话语层面问题,"您曾去过中国旅游多次吗？我的最爱是北京，特别是天安门广场、故宫和天壤 temple，还有长城是一定不能错过的Attraction。

在中国的美食方面，我的最爱是饺子。我还推荐的其他菜品包括宫保鸡丁、麻婆豆腐、北京焗鸭。如果您在上海，请不要错过小笼包。如果您在四川，请尝试火锅！",伪调整/角色错位——老师没有对学生刚提供的旅行美食经历做出回应或追问，而是把学生的内容原样当成自己的经历复述出来，身份错位且信息毫无推进
F2,角色崩塌,F2-C02,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,DIS,话语层面问题,"您曾去过中国旅游多次吗？我的最爱是北京，特别是天安门广场、故宫和天壤 temple，还有长城是一定不能错过的Attraction。

在中国的美食方面，我的最爱是饺子。我还推荐的其他菜品包括宫保鸡丁、麻婆豆腐、北京焗鸭。如果您在上海，请不要错过小笼包。如果您在四川，请尝试火锅！",伪调整/角色错位——老师没有对学生刚提供的旅行美食经历做出回应或追问，而是把学生的内容原样当成自己的经历复述出来，身份错位且信息毫无推进
F8,语言层面的缺陷谱系,F8-C281,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,COD,语码侵入,temple,英文词汇混入中文正文
F8,语言层面的缺陷谱系,F8-C282,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,COD,语码侵入,Attraction,英文词汇混入中文正文
F8,语言层面的缺陷谱系,F8-C283,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,UNG,语法/表达错误,天壤,应为“天坛”（Temple of Heaven），误用“天壤”（意为天地之差），目的语词汇选择错误
F8,语言层面的缺陷谱系,F8-C284,Mistral-7B-Instruct-v0.3,HSK7,17,DEV,UNG,语法/表达错误,北京焗鸭,应为“北京烤鸭”，动词“焗”用词错误
F5,空转:重复与无进展,F5-C116,Mistral-7B-Instruct-v0.3,HSK7,-1,DLG,,对话级备注,,开场(t1)一次性抛出科技/文化历史/读书观影三大类问题，此后t3/5持续保持不分主次地把学生一次性提到的所有话题（科技产品、唐诗、书、电影，或心理学、跳舞）逐一完整展开。t9与t11出现几乎逐字重复的候选话题清单（社会礼仪/科技/文化艺术/运动/心理情绪表情），属原地打转，从未被真正采用。t7出现一处疑似捏造的刊物名《读书记》，t9把“神韵”误写/误译为“盛世”，t11出现英文动词“witness”混入中文谓语。t16学生突然以“作为一个语言模型……”暴露AI身份，t17老师完全没有处理或回应这一异常，但由于该异常出现在学生话轮，无法归到某一条assistant span，仅在此记录。
F3,不放弃话题控制、不区分主次话题,F3-C386,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,DIS,话语层面问题,"你最近在关注什么新颖的科技产品吗？比如手机、电脑或智能家居设备？我自己最近很喜欢那些使用人工智能的家庭助手，它们让我日常生活更方便。

请问你对这些新产品有什么看法吗？也许您还可以告诉我您最近所使用的一个新科技产品，并说说您的体验如何。

此外，我们还可以讨论文化艺术历史上的某个有趣事件或人物，例如中国古代的秦朝、宋朝或唐朝，还是一位著名的哲学家或画家呢？请问您有哪些想讨论的主题呢？

当然，我们也可以讨论您最近所阅读的一本书、观看的一部电影或听的一首歌，请问您最近有没有感觉到某种影响呢？",不分主次——开场一次性抛出科技、文化历史、读书观影三大类问题，学生需逐一全部回应，负担过重且未分主次
F3,不放弃话题控制、不区分主次话题,F3-C387,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S4,使新话题显著化,此外，,话语框架词标记转向文化历史话题
F3,不放弃话题控制、不区分主次话题,F3-C388,Mistral-7B-Instruct-v0.3,HSK7,3,INT,S4,使新话题显著化,另外，,话语框架词标记转向读书话题
F3,不放弃话题控制、不区分主次话题,F3-C389,Mistral-7B-Instruct-v0.3,HSK7,3,INT,S1,放弃话题控制,另外，有没有您想要讨论的其他话题呢？我们还可以谈谈心理学、体育、旅行等话题。请随时告诉我！,提供候选话题供学生选择，t4学生确实提到了心理学和体育——真实的S1
F9,正面案例与清晰的手段实例,F9-C49,Mistral-7B-Instruct-v0.3,HSK7,3,INT,S1,放弃话题控制,另外，有没有您想要讨论的其他话题呢？我们还可以谈谈心理学、体育、旅行等话题。请随时告诉我！,提供候选话题供学生选择，t4学生确实提到了心理学和体育——真实的S1
F3,不放弃话题控制、不区分主次话题,F3-C390,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,DIS,话语层面问题,jump dance 是很有趣的运动，跳舞不仅可以增强身体素质，还可以提高精神状态，消除压力，和其他人交流，为您的自由时光带来快乐和充实。,不分主次——同一话轮内心理学与跳舞（体育）两个话题都被完整回应展开，没有取舍
F8,语言层面的缺陷谱系,F8-C285,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,COD,语码侵入,jump dance,英文短语混入中文正文
F3,不放弃话题控制、不区分主次话题,F3-C391,Mistral-7B-Instruct-v0.3,HSK7,5,INT,S2,选择显著话题,在中文学习中，您可能遇到了哪些困难呢？,选择与学生自身学习体验相关的贴近话题
F8,语言层面的缺陷谱系,F8-C286,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,COD,语码侵入,为了提高您的写作能力，我建议您定期练习，� осо别关注词汇量和语法规则,疑似生成错误，混入西里尔字母“осо”及乱码字符，本应是“特别”
F8,语言层面的缺陷谱系,F8-C287,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,FAB,生造词,《读书记》,疑似虚构的刊物名称，与真实存在的“新华网”并列出现，看似可信实则捏造
F3,不放弃话题控制、不区分主次话题,F3-C392,Mistral-7B-Instruct-v0.3,HSK7,9,INT,S4,使新话题显著化,今天，我有一个小提议，,话语框架词标记新话题（神韵演出）的引入
F8,语言层面的缺陷谱系,F8-C288,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,UNG,语法/表达错误,盛世,应为“神韵”（Shen Yun），误用“盛世”一词
F5,空转:重复与无进展,F5-C117,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,DIS,话语层面问题,在这次会话中，我们可以谈论各种各样的话题，包括社会礼仪、科技、文化艺术、运动、心理情绪表情、以及专业课程等。,原地打转——该候选话题清单与t11几乎逐字重复出现，从未被真正采用
F8,语言层面的缺陷谱系,F8-C289,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,COD,语码侵入,我自己没有亲眼 witness 过 Shen Yun Performing Arts 的表演,英文动词“witness”混入中文谓语结构
F5,空转:重复与无进展,F5-C118,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,DIS,话语层面问题,我们可以讨论各种各样的话题，例如社会礼仪、科技、文化艺术、运动、心理和情绪表情等。,原地打转——与t9的候选话题清单几乎逐字重复，第二次循环出现却从未被采用
F3,不放弃话题控制、不区分主次话题,F3-C393,Mistral-7B-Instruct-v0.3,HSK7,13,INT,S4,使新话题显著化,今天我想讨论一个关于科技的话题：人工智能（AI）。,话语框架词标记新话题（人工智能）的开启，话题由老师单方面选定
F8,语言层面的缺陷谱系,F8-C290,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,COD,语码侵入,也可能导致数据隐私的侵犯和 ethical dilemma。,英文短语混入中文正文
F5,空转:重复与无进展,F5-C119,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,DIS,话语层面问题,人工智能的发展将带来许多新的市场和职业机会，但也会导致失业和ethical dilemma。,原地打转——AI利弊的表述与t13/t14内容高度重复，没有实质推进
F8,语言层面的缺陷谱系,F8-C291,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,COD,语码侵入,ethical dilemma,英文短语混入中文正文，重复出现
F8,语言层面的缺陷谱系,F8-C292,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,COD,语码侵入,ethical responsibility,英文短语混入中文正文
F3,不放弃话题控制、不区分主次话题,F3-C394,Mistral-7B-Instruct-v0.3,HSK7,17,INT,S4,使新话题显著化,今天我想讨论一个有关科技的话题：人工智能（AI）与生物技术的相关性。,话语框架词标记新话题（AI与生物技术）的开启
F3,不放弃话题控制、不区分主次话题,F3-C395,Mistral-7B-Instruct-v0.3,HSK7,17,INT,ST4,分解话题-述题,人工智能和生物技术之间的相互作用可以有以下几个方面：,把AI与生物技术关系拆解为三个方面逐一展开
F8,语言层面的缺陷谱系,F8-C293,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,UNG,语法/表达错误,今天就请教你一些高级中文,谦辞“请教”方向用反——应为“教你”或“请你学习”，而非老师向学生“请教”
F8,语言层面的缺陷谱系,F8-C294,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,ORT,字形变体,運動,繁体字“運動”与前文简体“运动”重复混用
F3,不放弃话题控制、不区分主次话题,F3-C396,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S2,选择显著话题,先从基本社交开始吧，我们来聊聊最近你学习中文的进展。,选择与学生自身学习经历相关的贴近话题
F3,不放弃话题控制、不区分主次话题,F3-C397,Mistral-7B-Instruct-v0.3,HSK7,1,INT,S1,放弃话题控制,请随意开启话题或回复我的问题，我们一起愉快地学习中文。,开场即邀请学生自主开启话题（首轮，不因缺席S1而扣分，此处是正面出现的S1表述）
F8,语言层面的缺陷谱系,F8-C295,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,FAB,生造词,籽球,应为“足球”，全篇反复使用不存在的“籽球”一词
F8,语言层面的缺陷谱系,F8-C296,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,FAB,生造词,籽球,“籽球”一词持续出现，与t3相同的自造词偏误
F8,语言层面的缺陷谱系,F8-C297,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,COD,语码侵入,"tracing back to around 206 BC, when it was mentioned in the ancient Chinese book “Li Ji”.",整句突然切换为英语
F8,语言层面的缺陷谱系,F8-C298,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,OTH,其他/整篇评述,直到1893年，中国开始正式将籽球纳入国际运动大会中。,历史事实存疑/疑似编造，缺乏依据地给出具体年份和事件
F8,语言层面的缺陷谱系,F8-C299,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,COD,语码侵入,银 меда金牌,混入西里尔字母乱码“меда”，明显生成错误
F8,语言层面的缺陷谱系,F8-C300,Mistral-7B-Instruct-v0.3,HSK7,5,DEV,ORT,字形变体,樂,繁体字“樂”混入简体正文（北京篮球俱樂部）
F8,语言层面的缺陷谱系,F8-C301,Mistral-7B-Instruct-v0.3,HSK7,7,DEV,FAB,生造词,掷词,自造/无实际意义的词，用以指代学生的语言表达能力
F8,语言层面的缺陷谱系,F8-C302,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,COD,语码侵入,"You're welcome, and it's a pleasure to be your language partner! Let me continue our conversation in Chinese since it's the language you're studying.

I appreciate your efforts in learning Chinese, and your responses show improvement in your advanced Chinese skills. In this conversation, you demonstrated fluency in verbal communication, discussed various topics related to sports, and demonstrated understanding of idiomatic expressions. Keep up the good work!

To further enhance your Chinese skills, let's focus on developing your vocabulary and improving your ability to read and write. One way to expand your vocabulary is to regularly read Chinese newspapers, novels, and articles on various topics, paying close attention to new words and phrases you encounter. Another useful technique is to write essays or short stories in Chinese, focusing on using the correct grammar structures and expressions.

Regarding writing, pay attention to your grammar and try to avoid common errors. One error to watch out for is the incorrect use of particles (的, 了, 会, 要, 可以). Practice identifying where these particles belong in a sentence, and practice rearranging sentences until they sound natural.

In addition, try to expose yourself to different dialects of Chinese (Mandarin, Cantonese, Wu, Min Nan, etc.), as this will help you become more familiar with variations in pronunciation and sentence structures. Listening to podcasts, watching movies, or participating in language exchange programs can help you achieve this goal.

Overall, your Chinese is impressive, and I believe with continued practice, you will continue to progress and reach your language goals. Feel free to ask any questions or share your thoughts, and let's continue to learn and grow together!",整个话轮完全使用英语作答，而对话本身的目的是中文练习
F8,语言层面的缺陷谱系,F8-C303,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,DIS,话语层面问题,"You're welcome, and it's a pleasure to be your language partner! Let me continue our conversation in Chinese since it's the language you're studying.",缺失修复——学生上一轮(t8)整段切换为英语，老师不但没有引导切回中文或纠正，反而自己也整段使用英语回应，且自相矛盾地声称“继续用中文”却全程用英文
F1,伪修正:模拟互动而非进行互动,F1-C84,Mistral-7B-Instruct-v0.3,HSK7,9,DEV,DIS,话语层面问题,"(Note: This conversation is simulating a student learning Mandarin Chinese, but it demonstrates the process of exchanging ideas while focusing on the HSK7 level requirements for verbal communication skills, topic/task content, and language quantitative indicators.)",伪调整——输出面向人类研究者/评分标准的说明文字，而非对学生说话
F8,语言层面的缺陷谱系,F8-C304,Mistral-7B-Instruct-v0.3,HSK7,11,DEV,MLF,元语言/修正问题,您使用了“虽然”来表示“although”。这是一个非常有用的成语,元语言讲解有误——连词“虽然”被错误地称为“成语”（并非四字格成语）
F3,不放弃话题控制、不区分主次话题,F3-C398,Mistral-7B-Instruct-v0.3,HSK7,13,INT,ST4,分解话题-述题,"1. 你最近在做些什么呢？
2. 你有什么喜欢的运动吗？
3. 你最近看过的电影或电视节目有哪些呢？
4. 您有没有计划旅行到中国或台湾呢？
5. 您认为中国或台湾的气候比自己所在地区好吗？",把开放式聊天拆解为5个连续的小问题
F1,伪修正:模拟互动而非进行互动,F1-C85,Mistral-7B-Instruct-v0.3,HSK7,13,DEV,DIS,话语层面问题,(注意: 这个对话模拟了一个高级中文学习者在进行实际交流的过程，即使用更加复杂的句子结构、成语和高级词汇，以帮助学习者实现 HSK7 水平以上的语言能力),伪调整——面向研究者/评分标准的说明文字再次外泄给学生
F8,语言层面的缺陷谱系,F8-C305,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,COD,语码侵入,Tennis 和 jogging 都很棒！,英文词汇混入中文正文
F1,伪修正:模拟互动而非进行互动,F1-C86,Mistral-7B-Instruct-v0.3,HSK7,15,DEV,DIS,话语层面问题,(注：这个对话是模拟高级中文学习者的对话，旨在帮助学习者实现HSK7水平以上的语言能力，并在与学习者进行交流时保持自然和实际的交流环境。该对话旨在帮助学习者练习高级中文语法和词汇，并提供建议来帮助学习者提高口头表达、阅读和写作能力。),伪调整——面向研究者/评分标准的说明文字第三次外泄给学生
F5,空转:重复与无进展,F5-C120,Mistral-7B-Instruct-v0.3,HSK7,-1,DLG,,对话级备注,,"开场轮出现典型的伪调整：老师虚构学生话题、代写学生回复(""您的回复可能是："")；t5-t9围绕""日本""话题反复插入几乎逐字重复的""您对日本有什么预期/食物/风俗""提问与总结句，形成原地打转；t11提出编造的日本文化知识(""妄想舞""""流泪舞""，均非真实日本舞蹈)；t11的开放式""有什么想要讨论的吗""因学生同时列出三个话题、老师在t13不加取舍全部展开而演变为不分主次；全篇多处英文单词与专有名词直接嵌入中文正文(trek/talk/Sea/root cause/Claim)，以及自造词""漫漫长途行""。"
F1,伪修正:模拟互动而非进行互动,F1-C87,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,DIS,话语层面问题,假设您提出了一个话题，比如说最近在看电影。,伪调整：老师虚构一个学生尚未提出的话题情境，自问自答。
F1,伪修正:模拟互动而非进行互动,F1-C88,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,DIS,话语层面问题,您的回复可能是：我还没有看过这部电影，但我很感兴趣，希望能在近期有机会看完它。,伪调整：老师直接代写学生的回复内容。
F1,伪修正:模拟互动而非进行互动,F1-C89,Mistral-7B-Instruct-v0.3,HSK7,1,DEV,DIS,话语层面问题,此时，您可以继续讨论电影的内容，或者转换到其他话题上去，我会随时跟上。,该句形式上像S1(or-choice)，但整体处于上面虚构的自问自答情境中，并非真实对话轮次，属伪放弃而非真实S1。
F8,语言层面的缺陷谱系,F8-C306,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,COD,语码侵入,自己也曾参加过一两次山 trek,英文单词trek嵌入中文正文。
F8,语言层面的缺陷谱系,F8-C307,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,COD,语码侵入,尤其是去过新 Зеaland 的一个名叫,"""Зеaland""中混入西里尔字母З，且为拼写错误的New Zealand，代码侵入。"
F8,语言层面的缺陷谱系,F8-C308,Mistral-7B-Instruct-v0.3,HSK7,3,DEV,UNG,语法/表达错误,山峰的景色真是气人,"""气人""意为使人生气/恼火，与语境想表达的""壮观/喜人""语义相反，用词严重错误。"
