dialogue_key,model,tier,source,turn,sub,sub_gloss,text,note
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),对了，你现在对中国菜系的了解有多少了？ 想继续聊聊其他的菜系吗？ 比如，淮扬菜，以其刀工精细和口味清淡著称。 或者，你对东北菜 (Dōngběi cài) 感兴趣吗？ 那可是出了名的量大实惠！,“对了”引出新话题候选集。
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),对了，除了以上这些菜品，你还想了解东北菜的其他方面吗？ 比如，东北人的饮食习惯，或者东北菜背后的故事？,“对了”引出新的候选子话题。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),那么，就从你的理想旅行体验开始吧！,“那么”标记进入具体练习任务的边界。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在，我们继续深入一点。,“现在”标记深入讨论的边界。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在，我有一个挑战性的问题来考考你：,“现在”引出新闻记者角色扮演挑战。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),现在，我们可以结束今天的学习了吗？ 或者你还想继续练习其他的技能呢？ 比如，我们可以尝试根据你的这份采访方案，模拟一段采访对话，看看你能在实际场景中如何运用所学的知识。 你觉得怎么样？,“现在”标记环节转换。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),现在，我想问问你，,“现在”标记族长提出新问题的边界。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),我们现在就开始吧。,“现在”标记正式开始练习的边界。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在，我想进一步挑战一下你。,“现在”标记进入角色扮演挑战的边界。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在，我想给你出一个开放式的场景。,“现在”标记进入开放式场景任务的边界。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),现在，让我给你提出一个更具挑战性的情景。,“现在”标记进入更高难度情景任务的边界。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),现在，轮到你了！,“现在”把话轮交还给学生，标记任务开始的边界。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,17,S4,使新话题显著化 (make new topics salient),接下来，我想换一种场景，更偏重于职场交流。,“接下来”标记转入职场交流新场景的边界。
google--gemma-3-12b-it|HSK7|20260418-181210,gemma-3-12b-it,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在，我来问你一个稍微深入的问题：,“现在”标记进入更深入问题的边界。
google--gemma-3-12b-it|HSK7|20260418-181210,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),接下来，我们换个话题吧。你最近读过什么有趣的书或者看过什么电影吗？,“接下来”标记转换到书籍电影新话题的边界；该句表面文字与codebook中S3(话题浅尝辄止)正例几乎一致，但该书籍/电影话题在随后至少四轮(t=10至t=15)中被持续深入讨论，并非“浅尝辄止”，按边界规则不应标为S3，此处只标记话语边界功能(S4)。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在，我们可以进一步深入探讨一下。,“现在”标记进入深入探讨阶段的边界。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在，我想问你一个开放性的问题：,“现在”标记进入续写挑战的边界。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),接下来，为了进一步巩固我们的练习效果，我想请教你一个关于修辞手法的题目。,“接下来”标记转入修辞手法话题的边界。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),接下来，我们来挑战一个更有难度的任务吧。,“接下来”标记转入更高难度任务(向外国朋友介绍)的边界。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),现在，我们可以放松一下，谈谈其他话题。,“现在”标记从诗歌话题转向轻松话题的边界。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),既然我们聊到了文化方面，,“既然我们聊到了文化方面”标记转入中国文化话题的边界。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,17,S4,使新话题显著化 (make new topics salient),最后，,“最后”标记进入本次对话最后一个问题的边界。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),话说回来， 你最近有没有读过什么感兴趣的书籍或者文章？ 我们也可以聊聊文学作品，怎么样？,'话说回来'是话语框架词，标记从电影话题转向文学话题的边界。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),阅读之外，你平时还会通过哪些途径来提升你的中文水平呢？ 比如看新闻，听广播，还是其他方法？,'阅读之外'标记从书籍推荐转向学习方法话题的边界；同时是开放问句+举例式or-choice，决定权交给学生，学生下一轮具体回答了看新闻、听播客。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),顺便问一句， 你有没有打算考取某种语言证书呢？ 比如说HSK或者其他国际认可的语言考试？,'顺便问一句'标记从学习方法话题转向语言证书话题的边界。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),最后提一个问题，你觉得在学习中文的过程中，最大的困难是什么？ 是语法，词汇，还是发音？,'最后提一个问题'标记转向新话题（学习难点）的边界；同时是开放问句+or-choice，学生下一轮具体回答了词汇量不足、汉字量大。
google--gemma-3-12b-it|HSK7|20260420-002254,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),接下来， 我们换个话题， 聊聊你感兴趣的其他领域。 你最近有没有在关注国际新闻？ 对当下的一些热点问题有什么看法？,'接下来，我们换个话题'明确标记话题边界，转向国际新闻。
google--gemma-3-12b-it|HSK7|20260420-002254,gemma-3-12b-it,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),接下来， 你希望继续讨论这些话题， 还是想尝试其他主题？,'接下来'标记边界；同时是显式or-choice（继续当前话题/换新主题），把决定权交给学生，学生下一轮选择了转向中国书法话题，老师跟随。
google--gemma-3-12b-it|HSK7|20260420-011003,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),希望这些信息对你有帮助！😊 下次我们可以聊聊川菜中的特色面食或者甜品！ 你想先听哪个？,'下次我们可以聊聊...'标记转向新的菜品类别（面食/甜品）；同时是显式or-choice，学生下一轮选择了面食，老师跟随。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),我们现在就开始吧。,“现在”标记角色扮演正式开始的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),首先，你进到餐厅之后，你会怎么跟服务员打招呼？,“首先”标记进入第一步(打招呼)的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),接下来，我会说,“接下来”标记服务员下一步动作的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),现在，你坐在桌子前了，你想看一下菜单，你会怎么说呢？,“现在”标记进入点菜环节的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在，你看了菜单后，想点什么？,“现在”标记继续点菜环节的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),现在，你点了第一道菜。 你还想点其他菜吗？,“现在”标记点第二道菜/汤的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),最后的问题了：,“最后的问题了”标记进入结账环节、本次角色扮演最后一步的边界。
google--gemma-3-12b-it|HSK7|20260420-013339,gemma-3-12b-it,HSK7,claude_candidate,17,S4,使新话题显著化 (make new topics salient),那么，我们就从京都开始吧。,“那么”标记进入京都介绍任务的边界。
google--gemma-3-12b-it|HSK7|20260420-021554,gemma-3-12b-it,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),你说到天气，,“你说到天气”标记承接学生提及内容、转入天气子话题的边界。
google--gemma-3-12b-it|HSK7|20260420-021554,gemma-3-12b-it,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),对了，你说的“希望明天天气更好”，,“对了”引出对学生用词的补充说明。
google--gemma-3-12b-it|HSK7|20260420-021554,gemma-3-12b-it,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),话说回来，你平时关注哪些新闻或话题呢？ 是更感兴趣科技发展，文化艺术，还是国际政治？,“话说回来”是codebook列举的S4话语框架词示例之一，标记转入新闻/话题兴趣的边界。
google--gemma-3-12b-it|HSK7|20260420-021554,gemma-3-12b-it,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),既然你喜欢传统文化，,“既然你喜欢传统文化”承接学生已表态内容，标记转入京剧子话题的边界。
google--gemma-3-12b-it|HSK7|20260420-021554,gemma-3-12b-it,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),另外，如果你想了解更多背景知识，可以看看杨紫荆写的《中国评剧史》,“另外”标记补充推荐读物的边界。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153125,Llama-3.1-8B-Instruct,HSK1,claude_candidate,7,S4,使新话题显著化 (make new topics salient),以后我们继续学习一些日常用语吧。我可以跟你讲一些关于食堂的菜单怎么读，或者如何点餐。,从避暑话题直接转向食堂点餐话题，老师单方面决定新话题但确有真实的话题边界
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153209,Llama-3.1-8B-Instruct,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),接下来，让我们看看鞋子！,'接下来'标记从服装话题转向鞋子话题的边界。
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-153632,Llama-3.1-8B-Instruct,HSK1,claude_candidate,17,S4,使新话题显著化 (make new topics salient),顺带一句，我想问你，你是否考虑过利用摄影和文字来记录一些都市里的人们的生活和故事？我觉得这个话题会很有趣。,话语框架词'顺带一句'标记出一个确实存在的新话题边界(从上海文艺氛围转到记录都市人物故事)
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-154225,Llama-3.1-8B-Instruct,HSK1,claude_candidate,7,S4,使新话题显著化 (make new topics salient),現在，讓我們談一下你要去的城市吧，我可以給你一些建議或提供一些信息，有關桂林和廣州的旅遊攻略，或是如何準備參加學術會議等等。,话语框架词'現在'标记从'感谢与鼓励'到'具体行程建议'的真实话题转换，且承接学生此前已提到的桂林/广州计划
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-154529,Llama-3.1-8B-Instruct,HSK1,claude_candidate,5,S4,使新话题显著化 (make new topics salient),让我们从自我介绍开始。,承接上一轮S1中学生选定的'口语'路径，用话语标记'让我们...开始'标出具体子话题的边界
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-154529,Llama-3.1-8B-Instruct,HSK1,claude_candidate,7,S4,使新话题显著化 (make new topics salient),现在，让我们继续练习其他话题，譬如“请问……”或 “哪里……”这些词汇可以让你询问路线导航。,话语标记'现在'引出真实的新子话题(问路表达)
meta-llama--Llama-3.1-8B-Instruct|HSK1|20260304-154529,Llama-3.1-8B-Instruct,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),那么，让我们再继续练习一下！这回我们谈论一下饮食和餐厅。,话语标记'那么...这回我们谈论'标出从问路话题到餐厅点餐话题的真实转换
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-121344,Llama-3.1-8B-Instruct,HSK4,claude_candidate,5,S4,使新话题显著化 (make new topics salient),对了，你要不要来一块儿？,“对了”标记引出新的邀请话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-121344,Llama-3.1-8B-Instruct,HSK4,claude_candidate,7,S4,使新话题显著化 (make new topics salient),另外，你喜欢喝绿茶还是红茶？,or-choice问茶偏好，下一轮学生答绿茶+家乡习惯，t=9老师顺着绿茶话题走，确认放弃控制；同时是贴近学生的简单偏好问题；“另外”是话题标记词
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-121344,Llama-3.1-8B-Instruct,HSK4,claude_candidate,15,S4,使新话题显著化 (make new topics salient),另外，关于时间表，,“另外，关于……”标记引出时间表这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-121802,Llama-3.1-8B-Instruct,HSK4,claude_candidate,13,S4,使新话题显著化 (make new topics salient),不过，关于这次的行程，有一样需要注意。,“关于……”标记引出行程确认这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-122146,Llama-3.1-8B-Instruct,HSK4,claude_candidate,5,S4,使新话题显著化 (make new topics salient),说起来，你有喜欢的图书类型吗？,话语框架词'说起来'标出从'公园散步'到'阅读喜好'的真实话题转换
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-122716,Llama-3.1-8B-Instruct,HSK4,claude_candidate,7,S4,使新话题显著化 (make new topics salient),话说回来，你觉得你的朋友知道太多好消息啊，他为什么告诉你这个信息呢？,“话说回来”标记引出关于朋友动机这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-123630,Llama-3.1-8B-Instruct,HSK4,claude_candidate,3,S4,使新话题显著化 (make new topics salient),另外，关于中英文图书，你想要什么类型的书呢？你喜欢读中文还是英文？,or-choice问读书类型/语言偏好，t=4学生详细回答，t=5老师跟进该话题；同时是贴近学生的简单偏好问题；“另外，关于……”是话题标记词
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-123630,Llama-3.1-8B-Instruct,HSK4,claude_candidate,11,S4,使新话题显著化 (make new topics salient),关于在线阅读平台，,“关于……”标记引出在线阅读平台这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-123630,Llama-3.1-8B-Instruct,HSK4,claude_candidate,13,S4,使新话题显著化 (make new topics salient),关于学习笔记的部分，,“关于……”标记引出学习笔记这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-123630,Llama-3.1-8B-Instruct,HSK4,claude_candidate,13,S4,使新话题显著化 (make new topics salient),关于转换纸质书籍为电子格式的事，,“关于……”标记引出电子化这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-123630,Llama-3.1-8B-Instruct,HSK4,claude_candidate,15,S4,使新话题显著化 (make new topics salient),首先，,把复杂问题拆成一串小点的第一个标记词
meta-llama--Llama-3.1-8B-Instruct|HSK4|20260417-123630,Llama-3.1-8B-Instruct,HSK4,claude_candidate,15,S4,使新话题显著化 (make new topics salient),最后，,把复杂问题拆成一串小点的最后一个标记词
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-125657,Llama-3.1-8B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),你知道吗，公司要求我们写一篇关于科技创新与社会发展的报告。,用话语标记词'你知道吗'引出全新话题，从学生的期末考试话题转向老师自己的报告主题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-125657,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),那么，从你所学到的知识中,从教师铺陈观点转向邀请学生反思提问，标记话轮功能边界
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-125657,Llama-3.1-8B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),那么，从你这里开始,话语标记词引出下一段落的邀请提问
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-125657,Llama-3.1-8B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),在此基础上，我想问一下,话语标记词+提问框架，引出新的追问
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),现在，,话语标记词，从肯定学生转向提出口语听力练习建议
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),另外，,话语标记词，引出角色交谈的新安排
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),关于看电影和电视剧的选择，,'关于...的'话题提名结构，引出选片子的子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),另外，为了加强我们的练习,话语标记词，引出预习材料的新提议
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),关于问题和情境的预习材料，,'关于...的'结构引出预习材料话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),最后，关于录音笔的记录，,话语标记词+话题提名，引出结尾话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),关于角色扮演，,'关于...'结构引出角色扮演反馈子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),对于发音和表达方式，,'对于...'结构引出发音反馈子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),最后，关于电影和电视剧资源，,话语标记词+话题提名，引出结尾话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),关于记者的角色扮演，,'关于...'结构引出反馈子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),关于发音和表达方式，,'关于...'结构引出反馈子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),关于电影和电视剧资源的收集和分享，,'关于...'结构引出反馈子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130748,Llama-3.1-8B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),现在，我们距离下周二见面不久了,话语标记词'现在'转向后续安排话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130908,Llama-3.1-8B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),关于个人成长的角度，,“关于……”标记引出个人成长这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130908,Llama-3.1-8B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),关于人性的复杂多样性，,“关于……”标记引出人性话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130908,Llama-3.1-8B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),关于在现代社会中普及自我反省的技巧，,“关于……”标记引出该子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130908,Llama-3.1-8B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),首先，,把复杂问题拆成一串小点的第一个标记词
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-130908,Llama-3.1-8B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),最后，,把复杂问题拆成一串小点的最后一个标记词
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-131001,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),有没有你的新小说在酝酿中吗？,提名话题的问句形式，从公园景色转向学生的写作话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-131001,Llama-3.1-8B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),顺便问一下，,与codebook示例完全一致的话语标记词，引出写作技巧子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-131001,Llama-3.1-8B-Instruct,HSK7,claude_candidate,15,S4,使新话题显著化 (make new topics salient),现在的我们，还是继续散步下去吗？,话语标记词'现在'标记场景/话题过渡
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-131001,Llama-3.1-8B-Instruct,HSK7,claude_candidate,17,S4,使新话题显著化 (make new topics salient),我注意到一个美术馆的牌匾,场景转换引出新话题（美术馆），随后邀请学生一同前往
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-131031,Llama-3.1-8B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),另外，还有没有其他比那个更舒适点儿的地方呢？,「另外」标记话题边界；同时再次把选择权交给学生，学生随后提出「温州园」并被老师采纳。
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132256,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),我们学校的体育部组织了一个户外运动活动，很多同学都在参加。你去参加吗？,从天气话题转向新话题（户外活动），以提问形式提名新话题。
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132347,Llama-3.1-8B-Instruct,HSK7,claude_candidate,3,S4,使新话题显著化 (make new topics salient),听说最近你们那边有个新电影院开张了，对吧？,从天气转向新话题（学生所在地的新电影院），既贴近学生所在地，又是明显的话题边界。
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132347,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),另外，你知道电影院里有什么推荐电影吗？最近哪些片子比较火热呢？,「另外」标记新子话题；同时把选哪部电影的决定权交给学生，学生随后提出科幻电影建议并被老师采纳（见下一老师话轮）。
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132347,Llama-3.1-8B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),另外，如果电影院有宽屏幕和立体声，我也想要看看，因为之前听说新电影院都配备了这些设备。,「另外」标记子话题边界（转向影院设备）。
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132347,Llama-3.1-8B-Instruct,HSK7,claude_candidate,11,S4,使新话题显著化 (make new topics salient),等一下，我也想问一下，你平时去看电影的时候喜欢坐在哪里座位？你有固定的座位位置吗？,用「等一下，我也想问一下」标记新话题边界，并选择贴近学生个人习惯（座位偏好）的话题。
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132732,Llama-3.1-8B-Instruct,HSK7,claude_candidate,5,S4,使新话题显著化 (make new topics salient),你知道吗，,话语标记词引出雕塑艺术项目这一新话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132732,Llama-3.1-8B-Instruct,HSK7,claude_candidate,7,S4,使新话题显著化 (make new topics salient),另外，,话语标记词引出周边商店/咖啡厅这一子话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132732,Llama-3.1-8B-Instruct,HSK7,claude_candidate,9,S4,使新话题显著化 (make new topics salient),关于太阳升起的事情，,'关于...'结构引出谚语话题
meta-llama--Llama-3.1-8B-Instruct|HSK7|20260417-132732,Llama-3.1-8B-Instruct,HSK7,claude_candidate,13,S4,使新话题显著化 (make new topics salient),我还有一件事情跟你说，,话语标记词引出长安街小吃这一新话题
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-143945,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,11,S4,使新话题显著化 (make new topics salient),今天我们来学习一个新话题，那就是时间。,'今天我们来学习...'话题提名结构，引出新主题
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-143945,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),今天我们来学习一个新主题：地名。,'今天我们来学习...'话题提名结构，引出新主题
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-143945,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,15,S4,使新话题显著化 (make new topics salient),今天我们来学习一个新主题：时间单词。,表层具备话题提名标记形式
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-145943,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,1,S4,使新话题显著化 (make new topics salient),关于旅行的话题,"""关于""作为话语框架词标记新话题（从景点转到旅行时间）"
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-145943,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,1,S4,使新话题显著化 (make new topics salient),关于 precipitation，,"""关于""标记新的小话题（从四季气温转到降水分布）"
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-145943,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,3,S4,使新话题显著化 (make new topics salient),现在我想要和您聊聊什么话题呢？比如我们可以谈谈您最喜欢的食物和爱好。,"""现在""作为话语框架词标记新话题的开启"
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-145943,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,15,S4,使新话题显著化 (make new topics salient),先让我问一个问题,"""先让我问一个问题""作为话语框架词标记新问题/话题的引入"
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-150300,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,11,S4,使新话题显著化 (make new topics salient),现在，请问您最喜欢练习中文的环境是哪个？,"""现在""标记话题转折（从锲镶弓练习环境转到中文学习环境）"
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-150300,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,13,S4,使新话题显著化 (make new topics salient),另外，我想问一下您的姓名，您的职业以及您所处理的事情？,"""另外""作为话语框架词标记新的小问题"
mistralai--Mistral-7B-Instruct-v0.3|HSK1|20260303-152202,Mistral-7B-Instruct-v0.3,HSK1,claude_candidate,11,S4,使新话题显著化 (make new topics salient),"我有一些问题需要你回答。你有没有其他的喜欢吃的食物？

还有，你平时如何回家上班？你通常使用什么交通工具？

最后，你最喜欢什么娱乐活动呢？",用「还有」「最后」把一连串关于学生生活的问题串联起来，构成分段提问的话题标记链。
